Project,commenttext,label,commenttype
columba-1.4-src,"// TODO: newUID, generate correctly formatted date string",Defect,14
columba-1.4-src,// TODO fix doctype,Defect,14
columba-1.4-src,// TODO: key can't be null,Defect,14
columba-1.4-src,// TODO: fix parser exception,Defect,14
columba-1.4-src,"/**
 * FIXME:
 * 
 * @author fdietz: No locking of folders currently implemented!
 * 
 * @author frd
 */",Defect,14
columba-1.4-src,// TODO (@author fdietz): should be removed if we only use // Streams!,Design,14
columba-1.4-src,// FIXME (@author karlpeder): Is 3.2 the proper version of html to refer to?,Design,14
columba-1.4-src,// this is a hack for the multiline column,Design,14
columba-1.4-src,//TODO (@author tstich): do something,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// FIXME remove method // toolbarPane.add(c);,Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// TODO @author hubms: copied from frederiks search builder,Design,14
columba-1.4-src,// real stupid recreation of whole list model // -> replace with id-based listmodel update,Design,14
columba-1.4-src,// TODO (@author karlpeder): Extend handling of special entities as in restoreSpecialCharacters,Design,14
columba-1.4-src,"/**
     * Transforms email-addresses into HTML just as
     * substituteEmailAddress(String), but tries to ignore email-addresses,
     * which are already links, if the ignore links flag is set.
     * <br>
     * This extended functionality is necessary when parsing a text which
     * is already (partly) html.
     * <br>
     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??
     *
     * @param         s                                input text
     * @param        ignoreLinks                if true link tags are ignored. This gives a
     *                                                         wrong result if some e-mail adresses are
     *                                                         already links (but uses reg. expr. directly,
     *                                                         and is therefore faster)
     * @return        text with email-adresses transformed to links
     */",Design,14
columba-1.4-src,//TODO: Return content encoding according to the mime part in the mail,Design,14
columba-1.4-src,//TODO: Return content type according to the mime part in the mail,Design,14
columba-1.4-src,// hack to support dockable view title update // TODO replace with listener pattern,Design,14
columba-1.4-src,/*TODO stop polling thread?! */,Design,14
columba-1.4-src,// TODO @author hubms: bad: if there is a icon it is tagged or // not,Design,14
columba-1.4-src,// TODO categoryEnumeration,Design,14
columba-1.4-src,// hack: if start and end time is at 00:00:00:000 it is // an all day event,Design,14
columba-1.4-src,// register interest on store changes // TODO the dependency should be the other way around,Design,14
columba-1.4-src,"// TODO: fix layout to look good, even if there's not enough information provided",Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// FIXME: ugly cast to ContactModel,Design,14
columba-1.4-src,// @TODO dont use deprecated method,Design,14
columba-1.4-src,/* TODO must get polling interval from config file */,Design,14
columba-1.4-src,//      TODO: reactivate when feature is supported,Design,14
columba-1.4-src,// If this folder has children add them // TODO: In the future we should try to fetch additional children on demand // when the tree of the dialog is opened,Design,14
columba-1.4-src,// TODO (@author fdietz): Add more special entities - e.g. accenture chars such as ?,Design,14
columba-1.4-src,"// TODO (@author waffel): encrypt AND sign dosN#t work. The message is // always only // encrypted. We need a function that knows, here // is an encrypted AND signed Message. Thus first encyrpt and then // verifySign the message // if this message is signed/encrypted we have to use // GnuPG to extract the decrypted bodypart // - multipart/encrypted // - multipart/signed",Design,14
columba-1.4-src,"/**
     * Transforms urls into HTML just as substituteURL(String),
     * but tries to ignore urls, which are already links, if the ignore
     * links flag is set.
     * <br>
     * This extended functionality is necessary when parsing a text which
     * is already (partly) html.
     * <br>
     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??
     *
     * @param         s                                input text
     * @param        ignoreLinks                if true link tags are ignored. This gives a
     *                                                         wrong result if some urls are already links
     *                                                         (but uses reg. expr. directly, and is
     *                                                         therefore faster)
     * @return        text with urls
     */",Design,14
columba-1.4-src,// TODO @author fdietz: ensure that we don't fetch individual // headers // to reduce client/server roundtrips,Design,14
columba-1.4-src,// ??? bad to have release hardocoded here. Fix later...right.,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// hack: if start and end time is at 00:00:00:000 it is // an all day event,Design,14
columba-1.4-src,//TODO: Open stream from the mime part specified by contentID of the  //currently viewed mail,Design,14
columba-1.4-src,// something is very wrong here,Design,14
columba-1.4-src,// its maybe better to leave this option out of the dialog // -> make it configurable in the xml file anyway,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// TODO: Make this hack more i18n compatible,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,/*TODO move resources to a resource file */,Design,14
columba-1.4-src,// TODO: use UndoableEditEvent to make this really work,Design,14
columba-1.4-src,// TODO: Should we take some action to ensure signature is valid // html?,Design,14
columba-1.4-src,/* XXX should this be fired by a different thread? */,Design,14
columba-1.4-src,//TODO:add a configuration of the cache size,Design,14
columba-1.4-src,"/**
	 * Command executes the search.
	 * <p>
	 * In case new result results arrive, it ensures that all interested
	 * listeners are notified from inside the EDT.
	 * <p>
	 * FIXME: fdietz: No locking of folders currently implemented! TODO: fdietz:
	 * create new Command for every provider to introduce real ""parallel"" search
	 * 
	 * @author fdietz
	 */",Design,14
columba-1.4-src,"/*XXX this is not thread-safe, though luck. It isn't supposed to be. */",Design,14
columba-1.4-src,// TODO (@author fdietz): move this to AbstractMessageFolder constructor,Design,14
columba-1.4-src,//TODO: Should this be renamed to cLoc or something more appropriate than clock?,Design,14
columba-1.4-src,"/*
         * TODO (@author karlpeder): Guess that right thing to do is to get height as getDrawingSize().getHeight(),
         * since this should take top- and bottom margin of this print
         * object into account. But the height seems not to be set
         * correctly in computePositionAndSize() (*20030604, karlpeder*)
         */",Design,14
columba-1.4-src,"// we can't use SystemClassLoader here, because that // wouldn't work with java webstart, // ResourceBundle uses its own internal classloader // if no classloader is given //  -> set classloader = null",Design,14
columba-1.4-src,"//  // Note: We intentionally don't remember internal plugins, because // we don't want them to appear in the plugin manager currently. //  // TODO: improve plugin manager dialog to support internal plugins // which can't be removed, etc.",Design,14
columba-1.4-src,// FIXME calendar?,Design,14
columba-1.4-src,"// TODO @author hubms have this flags, until the speed of the entitymanager // is improved",Design,14
columba-1.4-src,// cleanup: remove port number file,Design,14
columba-1.4-src,// TODO: There's probably a better way to do this hack...,Design,14
columba-1.4-src,"/*TODO before inserting, find out if there's already a menu item
     * with the same action command. if so, replace it, otherwise insert new
     */",Design,14
columba-1.4-src,// TODO (@author fdietz): add import feature,Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// TODO (@author hubms): implement custom menuitem renderer,Design,14
columba-1.4-src,// TODO @author fdietz: no paging used currently // show only first 5 results,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// real stupid recreation of whole menu model,Design,14
columba-1.4-src,// TODO @author fdietz: no paging used currently // show only first 5 results,Design,14
columba-1.4-src,// TODO: throw IllegalArgumentException in case a variable == null,Design,14
columba-1.4-src,//TODO (@author fdietz): associate help with button and root pane,Design,14
columba-1.4-src,// FIXME -- This will most likely not work. //          You want the element removed if the contents are the same //          Not just if the element reference is the same.,Design,14
columba-1.4-src,"// // @author: fdietz // using shutdown-manager is wrong here, because this // automatically also calls the FrameManager, which  // also starts a second shutdown thread // -> This leads into two parallel shutdown thread which // -> is why sometimes config-files, etc. get messed up //        ",Design,14
columba-1.4-src,// @author fdietz: hackish way of creating a search toolbar //JToolBar searchToolBar = new ExtendableToolBar();,Design,14
columba-1.4-src,"/**
 * A Command uses the information provided from {@link DefaultCommandReference}
 * to execute itself.
 * <p>
 * TODO: remove IFrameMediator dependency
 * 
 * @author Timo Stich <tstich@users.sourceforge.net>
 */",Design,14
columba-1.4-src,"// manually rewrite the connection url, because // if there is no rewrite the database files are created // in the starting directory, we don't want that!",Design,14
columba-1.4-src,// TODO: fix updateActions //enableActions(getCurrentOwner());,Design,14
columba-1.4-src,// TODO: @author hubms check what is neccessary // remove old filters // searchFolder.getFilter().getFilterRule().removeAll(); // add filter criteria // searchFolder.getFilter().getFilterRule().add(c);,Design,14
columba-1.4-src,//TODO Let the AttachmentViewer get the focus so that this works,Design,14
columba-1.4-src,//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,Design,14
columba-1.4-src,"// TODO (@author fdietz): add central place, which keeps a list of all possible //       colors, and provides a custom color configuration possibility",Design,14
columba-1.4-src,// @TODO dont use deprecated method,Design,14
columba-1.4-src,// TODO (@author fdietz): implement custom menuitem renderer,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,"// FIXME (@author fdietz): Do we need this implementation in a TempFolder? // If not, just put an empty method here, just like in VirtualFolder.",Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// TODO Ristretto should handle the logging of streams in another // way.,Design,14
columba-1.4-src,"// TODO (@author fdietz): All this code for creating a new // IMAPRootFolder should // be moved to a FolderFactory // -> this way ""path"" would be handled in the factory, too // parent directory for mail folders // for example: "".columba/mail/"" // String path = // MailConfig.getInstance().getConfigDirectory().getPath();",Design,14
columba-1.4-src,// turn of focus stealing (workaround should be removed in the // future!),Design,14
columba-1.4-src,"// wait, if there is an active transaction // TODO @author hubms retrycount!",Design,14
columba-1.4-src,"/**
	 * this regular expression should cover anything from a@a.pt or a@a.com to
	 * a@a.info. Permits usage of invalid top domains though.
	 * <p>
	 * [bug] fdietz: added ""."" and ""-"" as regular characters
	 * (example:mail@toplevel.mail.de)
	 * <p>
	 * TODO: see if we can replace the matching code with Ristretto stuff
	 *
	 */",Design,14
columba-1.4-src,"// @author: fdietz // This is a workaround. Generally, the contact dialog editor // should ensure that all necessary fields are available // ",Design,14
columba-1.4-src,// TODO: replace view with more detailed info view,Design,14
columba-1.4-src,"// TODO we should check if we need an vector or better another list // implementation; checking also, if the list // must be syncronized or not (performance)",Design,14
columba-1.4-src,// FIXME is this correct for,Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,//TODO externalize string //$NON-NLS-1$,Design,14
columba-1.4-src,// TODO: multiplicity checks,Design,14
columba-1.4-src,"// TODO (@author fdietz): until we can get all the settings update // immediately // we just open a message box, telling the user to restart",Design,14
columba-1.4-src,// TODO: real IM status here,Design,14
columba-1.4-src,"// FIXME: should we align the menu to the left instead? // menu.show(b, b.getWidth() - menu.getWidth(), b.getHeight());",Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// TODO (@author fdietz): i18n,Design,14
columba-1.4-src,"// @author: tstich // Its better to call the Shutdownmanager // since the above is called automatically from it. // ShutdownManager is modified to allow one shutdown // call only, so we never should have multi-shutdown // problems again.",Design,14
columba-1.4-src,/* TODO should come up with a better name for the menu item */,Design,14
columba-1.4-src,// TODO: throw IllegalArgumentException in case a variable == null,Design,14
columba-1.4-src,// TODO @author fdietz: no paging used currently // show only first 5 results,Design,14
columba-1.4-src,// TODO: use UndoableEditEvent to make this really work,Design,14
columba-1.4-src,// TODO (@author fdietz): add export feature,Design,14
columba-1.4-src,// TODO @author fdietz: no paging used currently // show only first 5 results,Design,14
columba-1.4-src,"// Since Columba is doing its own logging handlers, we should not // use handlers in the parent logger.",Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,// The JavaHelp can't be added to a BorderLayout because it // isnt' a component. For this demo we'll use the embeded method // since we don't want a Frame to be created.,Design,14
columba-1.4-src,"// @author: fdietz // // PROBLEM: Extensions don't run using Java Webstart (JWS) //  // Even though we assign ""all-permission"" in our columba.jnlp file, this // only applies // to the initial Java Webstart classloader. But, we create our own // classloaders for // loading extensions. These classloaders don't have the same permission // settings anymore.",Design,14
columba-1.4-src,// what to do here? we could start a new server...,Design,14
columba-1.4-src,"// WORKAROUND: //  // System.setSecurityManager(null); // // This call effectly disables the sandbox mode and seems to work fine. // // Below I use another way. The policy for all classloaders is set to // ""all-permissions"". // Don't really know the difference though.",Design,14
columba-1.4-src,"// For the Mac ScreenBarMenus to work, this must be declared before // *ANY* AWT / Swing gets initialised. Do *NOT* move it to plugin init // location because that is too late...",Design,14
columba-1.4-src,// kids - don't do this at home,Design,14
columba-1.4-src,// @author: fdietz // // The following line is not working - just don't know why // Main.mainClassLoader.addURLs((URL[]) urlList.toArray(new URL[0])); // // WORKAROUND: // // Modify the system class loader instead - horrible! But it works!,Design,14
columba-1.4-src,"// // @author: fdietz // WORKAROUND: // we simply append URLs to the existing global class loader // and use the same as parent //  // Note, that we create a new URL classloader for every class // we instanciate. We might want to support hot-swapping // of changed classes later.",Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,"// we can't use SystemClassLoader here, because that doesn't work // with java webstart // -> instead we use this.getClass().getClassLoader() // -> which seems to work perfectly",Design,14
columba-1.4-src,"// TODO (@author karlpeder): If existing meta tags are to be kept, code changes are // necessary",Design,14
columba-1.4-src,/* TODO create exception for this */,Design,14
columba-1.4-src,//TODO: Should this be renamed to cLoc or something more appropriate than clock?,Design,14
columba-1.4-src,// TODO (@author javaprog): better exception handling,Design,14
columba-1.4-src,// TODO (@author fdietz): fix account info panel check,Design,14
columba-1.4-src,// TODO (@author fdietz): move this to AbstractMessageFolder constructor // create filterlist datastructure,Design,14
columba-1.4-src,//TODO (@author fdietz): i18n,Design,14
columba-1.4-src,/* TODO add javadocs */,Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return boolean
	 * @param XmlElement
	 *            E
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return String
	 * @param String
	 *            Name
	 *  
	 */",Documentation,14
columba-1.4-src,//TODO (@author fdietz): Add proper description here,Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * Constructor
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @param out
	 *            OutputStream to print the data to
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * Constructor
	 * 
	 * @param Name
	 *            String
	 * @param Data
	 *            String
	 *  
	 */",Documentation,14
columba-1.4-src,/*TODO create javadocs for class */,Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * 
	 * @param Attrs
	 *            Hashtable to use as the attributes
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return XmlElement
	 * @param String
	 *            Path
	 *  
	 */",Documentation,14
columba-1.4-src,/*TODO add javadocs */,Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return Vector
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return Enumeration
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * @return String
	 * @param String
	 *            Name
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * Constructor
	 * 
	 * @param String
	 *            Name
	 * @param Hashtable
	 *            Attributes
	 *  
	 */",Documentation,14
columba-1.4-src,"/**
	 * **FIXME** This function needs documentation
	 * 
	 * Constructor
	 * 
	 * @param String
	 *            Name
	 *  
	 */",Documentation,14
columba-1.4-src,// not needed,Requirement,14
columba-1.4-src,// TODO: @author fdietz replace with regular expression,Requirement,14
columba-1.4-src,// TODO implement me!,Requirement,14
columba-1.4-src,//TODO (@author fdietz): implement,Requirement,14
columba-1.4-src,// TODO: @author fdietz replace with regular expression,Requirement,14
columba-1.4-src,// TODO implement validation,Requirement,14
columba-1.4-src,// TODO implement me!,Requirement,14
columba-1.4-src,"/**
	 * 
	 * create Subject headerfield in using the senders message subject and
	 * prepending ""Fwd:"" if not already there
	 * 
	 * @param header
	 *            A <code>ColumbaHeader</code> which contains the headerfields
	 *            of the message we want reply/forward.
	 * 
	 * FIXME (@author fdietz): we need to i18n this!
	 * 
	 */",Requirement,14
columba-1.4-src,// TODO finish marshalling of all available properties,Requirement,14
columba-1.4-src,// TODO finish unmarshalling of all available properties,Requirement,14
columba-1.4-src,// TODO implement,Requirement,14
columba-1.4-src,// TODO: @author fdietz replace with regular expression,Requirement,14
columba-1.4-src,//TODO (@author fdietz): implement,Requirement,14
columba-1.4-src,// TODO: implement this,Requirement,14
columba-1.4-src,// not implemented yet,Requirement,14
columba-1.4-src,"/**
	 * 
	 * create subject headerfield in using the senders message subject and
	 * prepending ""Re:"" if not already there
	 * 
	 * @param header
	 *            A <code>ColumbaHeader</code> which contains the headerfields
	 *            of the message we want reply/forward.
	 * 
	 * FIXME (@author fdietz): we need to i18n this!
	 */",Requirement,14
columba-1.4-src,// TODO: implement this,Requirement,14
columba-1.4-src,// TODO (@author karlpeder): Implementation of undo/redo missing,Requirement,14
columba-1.4-src,"// html - quoting is done by inserting a div around the // message formattet with a blue line at left edge // TODO (@author fdietz): Implement quoting (font color, stylesheet, // blockquote???)",Requirement,14
columba-1.4-src,// TODO: @author fdietz replace with regular expression,Requirement,14
columba-1.4-src,// TODO (@author fdietz): show error dialoghere,Requirement,14
columba-1.4-src,// TODO (@author karlpeder): Implementation of undo/redo missing,Requirement,14
columba-1.4-src,// TODO (@author fdietz): add error dialog,Requirement,14
columba-1.4-src,// TODO (@author fdietz): add error dialog,Requirement,14
columba-1.4-src,// not needed,Requirement,14
columba-1.4-src,// TODO: Show dialog,Requirement,14
columba-1.4-src,// TODO: @author fdietz replace with regular expression,Requirement,14
columba-1.4-src,// TODO (@author fdietz): make i18n!,Requirement,14
columba-1.4-src,// TODO (@author javaprog):sizeComboBox can be enabled as // paragraphComboBox when implemented,Requirement,14
columba-1.4-src,//TODO: Add dialog to inform user that the smtp server // does not support authentication,Requirement,14
columba-1.4-src,// TODO @author hubms show if there is already a virtual folder for // this tag,Requirement,14
columba-1.4-src,// update status message // TODO (@author fdietz): i18n,Requirement,14
columba-1.4-src,// TODO (@author karlpeder): Implementation of undo/redo missing,Requirement,14
columba-1.4-src,//TODO (@author fdietz): keep track of progress here,Requirement,14
columba-1.4-src,// TODO localize filter action names,Requirement,14
columba-1.4-src,//TODO (@author fdietz):  i18n,Requirement,14
columba-1.4-src,// TODO implement clear(),Requirement,14
columba-1.4-src,// TODO (@author fdietz):: implement action for font size combo box!,Requirement,14
columba-1.4-src,// TODO (@author fdietz):  i18n,Requirement,14
columba-1.4-src,// TODO localize filter action names,Requirement,14
columba-1.4-src,// TODO: @author fdietz replace with regular expression,Requirement,14
columba-1.4-src,// FIXME threaded-view auto collapse,Requirement,14
columba-1.4-src,// TODO (@author karlpeder): Implementation of undo/redo missing,Requirement,14
columba-1.4-src,// TODO (@author fdietz):: implement test,Test,14
columba-1.4-src,"/**
 * Test cases for generating subject lines, when replying and/or forwarding
 * messages
 * <p>
 *
 * TODO: Re:[columba-devel]test-subject
 *
 * @author fdietz
 */",Test,14
columba-1.4-src,//TODO: Test Mac keyboard accelerator changes done here by mlivingstone // shortcut key,Test,14
columba-1.4-src,// FIXME missing full tests for leap year,Test,14
columba-1.4-src,"// TODO: fix testcase //assertEquals(""filter result"", true, result);",Test,14
columba-1.4-src,"/**
	 * Gets the location of an external commandline tool.
	 * <p>
	 * TODO: test this method
	 * 
	 * @param toolID
	 *            id of tool
	 * @return location of tool
	 */",Test,14
emf-2.4.1,"// Bug 124306: we should rely on XMLCalendar to normalize Dave value, to ensure that all Date value // fields are taken into account.",Defect,14
emf-2.4.1,// is this an error???,Defect,14
emf-2.4.1,//FB Won't compile with VAJ or NO_JIKES  //FB Object adapter = adapterFactory.adapt(mapping);,Defect,14
emf-2.4.1,// EATM must fix isSet bits.,Defect,14
emf-2.4.1,// EATM must fix isSet bits.,Defect,14
emf-2.4.1,// is this an error???,Defect,14
emf-2.4.1,// line comments at the end of annotations are not a part of the range of annotation // TODO is not including line comments at the end of annotations a bug?,Defect,14
emf-2.4.1,// EATM in JDK 1.4 there will be an indexOf on StringBuffer. //,Defect,14
emf-2.4.1,// TODO factor up into GenBaseImpl //,Design,14
emf-2.4.1,// EATM Call the deprecated method which does the same thing  // but might have an override in older code.,Design,14
emf-2.4.1,// TODO factor up into GenBaseImpl //,Design,14
emf-2.4.1,// Unused?,Design,14
emf-2.4.1,// TODO factor up into GenBaseImpl? //,Design,14
emf-2.4.1,// call workaround,Design,14
emf-2.4.1,// TODO deprecate (since getPluginClass() is no longer called) //,Design,14
emf-2.4.1,// Ensure that this race condition is thread safe; it doesn't matter who wins the race. //,Design,14
emf-2.4.1,// TODO factor up into GenBaseImpl? //,Design,14
emf-2.4.1,"// TODO // This assumes we only get a SET notification, which isn't a good assumption. //",Design,14
emf-2.4.1,//DMS handle this well.,Design,14
emf-2.4.1,// Unused?,Design,14
emf-2.4.1,//FB TBD can we come up with a better algorithm for choosing the default label feature?,Design,14
emf-2.4.1,//DMS should we let this exception out?,Design,14
emf-2.4.1,"//DMS What if Eclipse is running, but an invalid facade has been specified?  We still should format code, use encoding,...",Design,14
emf-2.4.1,//DMS  Do a better job with specific exceptions? Just use chained RuntimeExceptions?,Design,14
emf-2.4.1,"// If the delegate URI can be handled as a file,  // we'll hope that renaming it will be really efficient. //",Design,14
emf-2.4.1,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",Design,14
emf-2.4.1,// Assume that it's an attribute for now. // It will/could become a reference if the type resolves to an EClass. //,Design,14
emf-2.4.1,"// Do nothing for now, and avoid propagating the exception.   // How should builders handle cancel?",Design,14
emf-2.4.1,"// this is a fall-back, however, this should never be called",Design,14
emf-2.4.1,// TODO fix the space above,Design,14
emf-2.4.1,// TODO REMOVE THIS BOGUS EMPTY LINE,Design,14
emf-2.4.1,// TODO handle class cast exception better.,Design,14
emf-2.4.1,// I don't know if we should be run this deferred  // because we might have to give the editor a chance to process the viewer update events  // and hence to update the views first. //  //,Design,14
emf-2.4.1,// This is a big festering hack to make the images the right size from the start. //,Design,14
emf-2.4.1,// EATM Demand create metadata; needs to depend on processing mode...,Design,14
emf-2.4.1,// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,Design,14
emf-2.4.1,//TBD return (user selected subset?) of referenced packages that contain super classes of classes in this package.,Design,14
emf-2.4.1,// call the workaround,Design,14
emf-2.4.1,// //TBD rethink where exactly some of the following methods belong (GenModel or GenPackage) //,Design,14
emf-2.4.1,"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration",Design,14
emf-2.4.1,// EATM this would be wrong.,Design,14
emf-2.4.1,// call workaround,Design,14
emf-2.4.1,// REVISIT: Remove this code.,Design,14
emf-2.4.1,// The label is not used. //,Design,14
emf-2.4.1,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",Design,14
emf-2.4.1,// Motif kludge: we would get something random instead of null. //,Design,14
emf-2.4.1,// TODO So what should be the eType be now? //,Design,14
emf-2.4.1,"// This runs the operation, and shows progress. // (It appears to be a bad thing to fork this onto another thread.) //",Design,14
emf-2.4.1,// EATM Kind of hacky.,Design,14
emf-2.4.1,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",Design,14
emf-2.4.1,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",Design,14
emf-2.4.1,"// This runs the operation, and shows progress. // (It appears to be a bad thing to fork this onto another thread.) //",Design,14
emf-2.4.1,"// This is a kludge to deal with enumerators, which crash the doSwitch. //",Design,14
emf-2.4.1,"// This is a kludge to deal with enumerators, which crash the doSwitch. //",Design,14
emf-2.4.1,// This is copied from ItemProviderAdapterFactory. //,Design,14
emf-2.4.1,// EATM This might be better written as a single loop for the EObject case? //,Design,14
emf-2.4.1,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",Design,14
emf-2.4.1,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",Design,14
emf-2.4.1,// Second alternative should be getModelProject()?,Design,14
emf-2.4.1,// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,Design,14
emf-2.4.1,// TODO Hack that should be removed.,Design,14
emf-2.4.1,// TODO // Specialize this to return a resource locator for messages specific to this validator. // Ensure that you remove @generated or mark it @generated NOT,Design,14
emf-2.4.1,// TODO // I'm concerned that folders will often return 401 or even 403. // So should we consider something to exist even though access if unauthorized or forbidden? //,Design,14
emf-2.4.1,"// Only file-scheme URIs will be re-encoded. If a URI was decoded in the workaround // above, and Platform.resolve() didn't return a file-scheme URI, then this will return // an decoded URI. //",Design,14
emf-2.4.1,"// This functionality should eventually go away, as it is replaced by model exporters. // We'll just delegate to the deprecated GenPackage method. The monitor isn't used, so we won't pass it. //",Design,14
emf-2.4.1,// The eAnnotations and eGenericType are possible containment references.  // We'll move them instead of copying //,Design,14
emf-2.4.1,"// Note: Registry based authority is being removed from a // new spec for URI which would obsolete RFC 2396. If the // spec is added to XML errata, processing of reg_name // needs to be removed. - mrglavas.",Design,14
emf-2.4.1,// temporary structure to hold node's attributes + namespaces in scope,Design,14
emf-2.4.1,// HACK: reading encoding,Design,14
emf-2.4.1,"// Because of the old factoring approach in the create method,  // it might be the case that the state of the old value has changed by the time we get here, // and in that case, we don't want to duplicate the removals in this code. //",Design,14
emf-2.4.1,"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration",Design,14
emf-2.4.1,// REVISIT: Remove this code. // Store port value as string instead of integer.,Design,14
emf-2.4.1,// TODO // This is faster than many charAt() calls. //,Design,14
emf-2.4.1,// REVISIT: Remove this code.,Design,14
emf-2.4.1,//REVISIT: do we really need to support block names as in Unicode 3.1 //         or we can just create all the names in IsBLOCKNAME format (XML Schema REC)? //,Design,14
emf-2.4.1,"// Note: Registry based authority is being removed from a // new spec for URI which would obsolete RFC 2396. If the // spec is added to XML errata, processing of reg_name // needs to be removed. - mrglavas.",Design,14
emf-2.4.1,// REVISIT: Remove this code. // Store port value as string instead of integer.,Design,14
emf-2.4.1,"// Bubble sort // Why? -- In many cases, //         this.ranges has few elements.",Design,14
emf-2.4.1,// Per Schema 1.0 it is not clear if the result returned should be a valid URI.  // For the future if we plant to support IRIs then it is better not to massage // the initialValue.  // We should thought consider where would be the best way to validate anyURI values -- EL,Design,14
emf-2.4.1,"// Note that the way they are sorted, the values of index[i++] always increase, // so the objects are added from right to left in the list. // // EATM  TODO // // We could make this more efficient by grouping the adds when indices increment by one, // so that a single grouped notification would result. //",Design,14
emf-2.4.1,"// TODO deprecate (since no longer used by getEditPluginClass(), getEditorPluginClass(), getTestSuiteClass()) //",Design,14
emf-2.4.1,"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration    ",Design,14
emf-2.4.1,//DMS should we let this exception out?,Design,14
emf-2.4.1,//DMS should we let this exception out?,Design,14
emf-2.4.1,"//DMS factor this into a method? Use a non-static subclass? ",Design,14
emf-2.4.1,//DMS this doesn't really produce nice output. //,Design,14
emf-2.4.1,//FB TBD filter out volatile and other inappropriate links?,Requirement,14
emf-2.4.1,// I don't know if this should be run this deferred // because we might have to give the editor a chance to process the viewer update events // and hence to update the views first. // //,Requirement,14
emf-2.4.1,// TODO processing instructions are not sent to recordValues,Requirement,14
emf-2.4.1,// TODO comments are not sent to recordValues,Requirement,14
emf-2.4.1,// TODO Ignore for now.,Requirement,14
emf-2.4.1,// TODO handle situation when ASTJNode is removed (compilationUnit is null),Requirement,14
emf-2.4.1,//TBD return super classes of classes in this package that come from a delegate package.,Requirement,14
